indicatorId,geoUnit,year,type,subtype,value
PRYA.12MO.AG55T64.M,BOL,2018,Source,Data sources,"UIS based on UIS based on BOL - HIES - Household Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None | Unreliable | Low reliability"
PRYA.12MO.AG55T64.M,BOL,2019,Source,Data sources,"UIS based on UIS based on BOL - HIES - Household Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None | Unreliable | Low reliability"
PRYA.12MO.AG55T64.M,BOL,2020,Source,Data sources,"UIS based on UIS based on BOL - HIES - Household Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None | Unreliable | Low reliability"
PRYA.12MO.AG55T64.M,BOL,2021,Source,Data sources,"UIS based on UIS based on BOL - LFS - Continuous Employment Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,BOL,2022,Source,Data sources,"UIS based on UIS based on BOL - LFS - Continuous Employment Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,BOL,2023,Source,Data sources,"UIS based on UIS based on BOL - LFS - Continuous Employment Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,BRA,2001,Source,Data sources,"UIS based on BRA - HS - National Household Sample - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: currently"
PRYA.12MO.AG55T64.M,BRA,2002,Source,Data sources,"UIS based on BRA - HS - National Household Sample - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: currently"
PRYA.12MO.AG55T64.M,BRA,2003,Source,Data sources,"UIS based on BRA - HS - National Household Sample - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: currently"
PRYA.12MO.AG55T64.M,BRA,2004,Source,Data sources,"UIS based on BRA - HS - National Household Sample - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: currently"
PRYA.12MO.AG55T64.M,BRA,2005,Source,Data sources,"UIS based on BRA - HS - National Household Sample - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: currently"
PRYA.12MO.AG55T64.M,BRA,2006,Source,Data sources,"UIS based on BRA - HS - National Household Sample - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: currently"
PRYA.12MO.AG55T64.M,BRA,2007,Source,Data sources,"UIS based on BRA - HS - National Household Sample - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: currently"
PRYA.12MO.AG55T64.M,BRA,2008,Source,Data sources,"UIS based on BRA - HS - National Household Sample - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: currently"
PRYA.12MO.AG55T64.M,BRA,2009,Source,Data sources,"UIS based on BRA - HS - National Household Sample - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: currently"
PRYA.12MO.AG55T64.M,BRA,2011,Source,Data sources,"UIS based on UIS based on BRA - HS - National Household Sample Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,BRA,2012,Source,Data sources,"UIS based on UIS based on BRA - HS - Continuous National Household Sample Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,BRA,2013,Source,Data sources,"UIS based on UIS based on BRA - HS - Continuous National Household Sample Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,BRA,2014,Source,Data sources,"UIS based on UIS based on BRA - HS - Continuous National Household Sample Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,BRA,2015,Source,Data sources,"UIS based on UIS based on BRA - HS - Continuous National Household Sample Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,BRA,2016,Source,Data sources,"UIS based on UIS based on BRA - HS - Continuous National Household Sample Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,BRA,2017,Source,Data sources,"UIS based on UIS based on BRA - HS - Continuous National Household Sample Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,BRA,2018,Source,Data sources,"UIS based on UIS based on BRA - HS - Continuous National Household Sample Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,BRA,2019,Source,Data sources,"UIS based on UIS based on BRA - HS - Continuous National Household Sample Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,BRA,2020,Source,Data sources,"UIS based on UIS based on BRA - HS - Continuous National Household Sample Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,BRA,2021,Source,Data sources,"UIS based on UIS based on BRA - HS - Continuous National Household Sample Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,BRA,2022,Source,Data sources,"UIS based on UIS based on BRA - HS - Continuous National Household Sample Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,BRA,2023,Source,Data sources,"UIS based on UIS based on BRA - HS - Continuous National Household Sample Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,BTN,2022,Source,Data sources,"UIS based on UIS based on BTN - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,BWA,2006,Source,Data sources,"UIS based on BWA - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: currently | Unreliable | Low reliability"
PRYA.12MO.AG55T64.M,BWA,2009,Source,Data sources,"UIS based on BWA - HS - Botswana Core Welfare Indi - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: currently | Unreliable | Low reliability"
PRYA.12MO.AG55T64.M,BWA,2019,Source,Data sources,"UIS based on UIS based on BWA - HS - Multi-Topic Household Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None | Unreliable | Low reliability"
PRYA.12MO.AG55T64.M,CAN,2000,Source,Data sources,"UIS based on CAN - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last week"
PRYA.12MO.AG55T64.M,CAN,2001,Source,Data sources,"UIS based on CAN - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last week | Unreliable | Low reliability"
PRYA.12MO.AG55T64.M,CAN,2010,Source,Data sources,"UIS based on UIS based on CAN - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,CAN,2011,Source,Data sources,"UIS based on UIS based on CAN - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,CAN,2012,Source,Data sources,"UIS based on UIS based on CAN - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,CAN,2013,Source,Data sources,"UIS based on UIS based on CAN - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,CAN,2014,Source,Data sources,"UIS based on UIS based on CAN - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,CAN,2015,Source,Data sources,"UIS based on UIS based on CAN - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,CAN,2016,Source,Data sources,"UIS based on UIS based on CAN - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,CAN,2017,Source,Data sources,"UIS based on UIS based on CAN - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,CAN,2018,Source,Data sources,"UIS based on UIS based on CAN - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,CAN,2019,Source,Data sources,"UIS based on UIS based on CAN - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,CAN,2020,Source,Data sources,"UIS based on UIS based on CAN - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,CAN,2021,Source,Data sources,"UIS based on UIS based on CAN - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,CAN,2022,Source,Data sources,"UIS based on UIS based on CAN - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,CAN,2023,Source,Data sources,"UIS based on UIS based on CAN - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,CAN,2024,Source,Data sources,"UIS based on UIS based on CAN - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,CHE,2000,Source,Data sources,"UIS based on CHE - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks | Unreliable | Low reliability"
PRYA.12MO.AG55T64.M,CHE,2001,Source,Data sources,"UIS based on CHE - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks | Low reliability"
PRYA.12MO.AG55T64.M,CHE,2002,Source,Data sources,"UIS based on CHE - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG55T64.M,CHE,2003,Source,Data sources,"UIS based on CHE - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG55T64.M,CHE,2004,Source,Data sources,"UIS based on CHE - LFS - EU Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG55T64.M,CHE,2005,Source,Data sources,"UIS based on CHE - LFS - EU Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG55T64.M,CHE,2006,Source,Data sources,"UIS based on CHE - LFS - EU Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG55T64.M,CHE,2007,Source,Data sources,"UIS based on CHE - LFS - EU Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG55T64.M,CHE,2008,Source,Data sources,"UIS based on CHE - LFS - EU Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG55T64.M,CHE,2009,Source,Data sources,"UIS based on CHE - LFS - EU Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG55T64.M,CHE,2010,Source,Data sources,"UIS based on UIS based on CHE - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,CHE,2011,Source,Data sources,"UIS based on UIS based on CHE - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None | Unreliable | Low reliability"
PRYA.12MO.AG55T64.M,CHE,2012,Source,Data sources,"UIS based on UIS based on CHE - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None | Unreliable | Low reliability"
PRYA.12MO.AG55T64.M,CHE,2013,Source,Data sources,"UIS based on UIS based on CHE - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,CHE,2014,Source,Data sources,"UIS based on UIS based on CHE - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,CHE,2015,Source,Data sources,"UIS based on UIS based on CHE - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,CHE,2016,Source,Data sources,"UIS based on UIS based on CHE - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,CHE,2017,Source,Data sources,"UIS based on UIS based on CHE - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,CHE,2018,Source,Data sources,"UIS based on UIS based on CHE - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,CHE,2019,Source,Data sources,"UIS based on UIS based on CHE - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,CHE,2020,Source,Data sources,"UIS based on UIS based on CHE - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,CHE,2021,Source,Data sources,"UIS based on UIS based on CHE - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,CHE,2022,Source,Data sources,"UIS based on UIS based on CHE - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,CHE,2023,Source,Data sources,"UIS based on UIS based on CHE - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,CHL,2000,Source,Data sources,"UIS based on CHL - HS - National Survey on Socio-E - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: not specified | Unreliable | Low reliability"
PRYA.12MO.AG55T64.M,CHL,2003,Source,Data sources,"UIS based on CHL - HS - National Survey on Socio-E - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: not specified"
PRYA.12MO.AG55T64.M,CHL,2006,Source,Data sources,"UIS based on CHL - HS - National Survey on Socio-E - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: not specified | Unreliable | Low reliability"
PRYA.12MO.AG55T64.M,CHL,2009,Source,Data sources,"UIS based on CHL - HS - National Survey on Socio-E - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: not specified | Unreliable | Low reliability"
PRYA.12MO.AG55T64.M,CHL,2016,Source,Data sources,"UIS based on UIS based on CHL - LFS - National Employment Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None | Unreliable | Low reliability"
PRYA.12MO.AG55T64.M,CHL,2017,Source,Data sources,"UIS based on UIS based on CHL - HS - National Survey on Socio-Economic Conditions; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,CHL,2020,Source,Data sources,"UIS based on UIS based on CHL - LFS - National Employment Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,CHL,2021,Source,Data sources,"UIS based on UIS based on CHL - LFS - National Employment Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None | Unreliable | Low reliability"
PRYA.12MO.AG55T64.M,CHL,2022,Source,Data sources,"UIS based on UIS based on CHL - LFS - National Employment Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None | Unreliable | Low reliability"
PRYA.12MO.AG55T64.M,CHL,2023,Source,Data sources,"UIS based on UIS based on CHL - LFS - National Employment Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,CIV,2012,Source,Data sources,"UIS based on UIS based on CIV - LFS - National Survey on the Employment Situation; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None | Unreliable | Low reliability"
PRYA.12MO.AG55T64.M,CIV,2013,Source,Data sources,"UIS based on UIS based on CIV - LFS - National Survey on the Employment Situation; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None | Unreliable | Low reliability"
PRYA.12MO.AG55T64.M,CIV,2016,Source,Data sources,"UIS based on UIS based on CIV - LFS - National Survey on the Employment Situation; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None | Unreliable | Low reliability"
PRYA.12MO.AG55T64.M,CIV,2019,Source,Data sources,"UIS based on UIS based on CIV - LFS - National Survey on the Employment Situation; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,CMR,2007,Source,Data sources,"UIS based on CMR - HS - Household Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: academic year (year of interview) | Low reliability"
PRYA.12MO.AG55T64.M,COD,2005,Source,Data sources,"UIS based on COD - LFS - Survey 1-2-3, Employment, - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: not specified | Unreliable | Low reliability"
PRYA.12MO.AG55T64.M,COG,2009,Source,Data sources,"UIS based on COG - LFS - Employment Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None | Geographical coverage: Urban areas o. Reference period: not specified | Low reliability"
PRYA.12MO.AG55T64.M,COL,2002,Source,Data sources,"UIS based on COL - HS - Continuous Household Surve - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: currently"
PRYA.12MO.AG55T64.M,COL,2003,Source,Data sources,"UIS based on COL - HS - Continuous Household Surve - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: currently"
PRYA.12MO.AG55T64.M,COL,2004,Source,Data sources,"UIS based on COL - HS - Continuous Household Surve - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: currently"
PRYA.12MO.AG55T64.M,COL,2005,Source,Data sources,"UIS based on COL - HS - Continuous Household Surve - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: currently"
PRYA.12MO.AG55T64.M,COL,2010,Source,Data sources,"UIS based on UIS based on COL - LFS - Integrated Household Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,COL,2011,Source,Data sources,"UIS based on UIS based on COL - LFS - Integrated Household Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,COL,2012,Source,Data sources,"UIS based on UIS based on COL - LFS - Integrated Household Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,COL,2013,Source,Data sources,"UIS based on UIS based on COL - LFS - Integrated Household Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,COL,2014,Source,Data sources,"UIS based on UIS based on COL - LFS - Integrated Household Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,COL,2015,Source,Data sources,"UIS based on UIS based on COL - LFS - Integrated Household Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,COL,2016,Source,Data sources,"UIS based on UIS based on COL - LFS - Integrated Household Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,COL,2017,Source,Data sources,"UIS based on UIS based on COL - LFS - Integrated Household Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,COL,2018,Source,Data sources,"UIS based on UIS based on COL - LFS - Integrated Household Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,COL,2019,Source,Data sources,"UIS based on UIS based on COL - LFS - Integrated Household Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,COL,2021,Source,Data sources,"UIS based on UIS based on COL - LFS - Integrated Household Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,COL,2022,Source,Data sources,"UIS based on UIS based on COL - LFS - Integrated Household Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,COL,2023,Source,Data sources,"UIS based on UIS based on COL - LFS - Integrated Household Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,COM,2004,Source,Data sources,"UIS based on COM - HS - Integrated Household Surve - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: not specified | Low reliability"
PRYA.12MO.AG55T64.M,COM,2021,Source,Data sources,"UIS based on UIS based on COM - LFS - National Survey on Employment and the Informal Sector; Repository: ILO-STATISTICS - Micro data processing | Unreliable | Low reliability"
PRYA.12MO.AG55T64.M,CRI,2001,Source,Data sources,"UIS based on CRI - HS - Household Survey of Multip - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: currently | Low reliability"
PRYA.12MO.AG55T64.M,CRI,2002,Source,Data sources,"UIS based on CRI - HS - Household Survey of Multip - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: currently | Low reliability"
PRYA.12MO.AG55T64.M,CRI,2003,Source,Data sources,"UIS based on CRI - HS - Household Survey of Multip - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: currently | Low reliability"
PRYA.12MO.AG55T64.M,CRI,2004,Source,Data sources,"UIS based on CRI - HS - Household Survey of Multip - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: currently | Low reliability"
PRYA.12MO.AG55T64.M,CRI,2005,Source,Data sources,"UIS based on CRI - HS - Household Survey of Multip - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: currently | Low reliability"
PRYA.12MO.AG55T64.M,CRI,2006,Source,Data sources,"UIS based on CRI - HS - Household Survey of Multip - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: currently | Low reliability"
PRYA.12MO.AG55T64.M,CRI,2007,Source,Data sources,"UIS based on CRI - HS - Household Survey of Multip - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: currently | Unreliable | Low reliability"
PRYA.12MO.AG55T64.M,CRI,2008,Source,Data sources,"UIS based on CRI - HS - Household Survey of Multip - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: currently | Unreliable | Low reliability"
PRYA.12MO.AG55T64.M,CRI,2009,Source,Data sources,"UIS based on CRI - HS - Household Survey of Multip - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: currently | Unreliable | Low reliability"
